Transaction ID,Account ID,Transaction Type,Transaction Amount
TRANS003254,ACC03254,Debit,4330.51
TRANS003255,ACC03255,Debit,1736.47
TRANS003256,ACC03256,Credit,3962.41
TRANS003257,ACC03257,Credit,4005.35
TRANS003258,ACC03258,Debit,1556.68
TRANS003259,ACC03259,Credit,4587.58
TRANS003260,ACC03260,Credit,1238.68
TRANS003261,ACC03261,Credit,146.19
TRANS003262,ACC03262,Debit,1617.94
TRANS003263,ACC03263,Debit,3008.36
TRANS003264,ACC03264,Credit,3660.03
TRANS003265,ACC03265,Debit,283.68
TRANS003266,ACC03266,Debit,1958.14
TRANS003267,ACC03267,Credit,2808.9
TRANS003268,ACC03268,Debit,3640.62
TRANS003269,ACC03269,Debit,2242.19
TRANS003270,ACC03270,Debit,2309.63
TRANS003271,ACC03271,Credit,1507.61
TRANS003272,ACC03272,Credit,2605.62
TRANS003273,ACC03273,Debit,4747.03
TRANS003274,ACC03274,Credit,3042.19
TRANS003275,ACC03275,Debit,2392.85
TRANS003276,ACC03276,Debit,4839.82
TRANS003277,ACC03277,Credit,4733.09
TRANS003278,ACC03278,Debit,3249.72
TRANS003279,ACC03279,Credit,4061.68
TRANS003280,ACC03280,Debit,4625.33
TRANS003281,ACC03281,Credit,910.63
TRANS003282,ACC03282,Debit,2949.8
TRANS003283,ACC03283,Debit,144.09
TRANS003284,ACC03284,Debit,3287.94
TRANS003285,ACC03285,Debit,4645.46
TRANS003286,ACC03286,Credit,422.68
TRANS003287,ACC03287,Debit,3859.91
TRANS003288,ACC03288,Credit,464.5
TRANS003289,ACC03289,Credit,446.46
TRANS003290,ACC03290,Credit,3840.26
TRANS003291,ACC03291,Credit,1689.65
TRANS003292,ACC03292,Credit,429.63
TRANS003293,ACC03293,Credit,2687.78
TRANS003294,ACC03294,Credit,2999.33
TRANS003295,ACC03295,Debit,1104.26
TRANS003296,ACC03296,Credit,2245.17
TRANS003297,ACC03297,Debit,3380.99
TRANS003298,ACC03298,Credit,4098.42
TRANS003299,ACC03299,Credit,2605.92
TRANS003300,ACC03300,Debit,2559.43
TRANS003301,ACC03301,Credit,3406.36
TRANS003302,ACC03302,Debit,4059.08
TRANS003303,ACC03303,Debit,671.27
TRANS003304,ACC03304,Credit,4168.35
TRANS003305,ACC03305,Debit,60.39
TRANS003306,ACC03306,Credit,225.1
TRANS003307,ACC03307,Debit,3251.93
TRANS003308,ACC03308,Credit,879.21
TRANS003309,ACC03309,Credit,1406.79
TRANS003310,ACC03310,Debit,2618.19
TRANS003311,ACC03311,Credit,1383.03
TRANS003312,ACC03312,Debit,4491.2
TRANS003313,ACC03313,Credit,1429.49
TRANS003314,ACC03314,Credit,1110.23
TRANS003315,ACC03315,Debit,746.01
TRANS003316,ACC03316,Credit,1579.86
TRANS003317,ACC03317,Debit,1529.57
TRANS003318,ACC03318,Debit,4185.3
TRANS003319,ACC03319,Debit,1899.04
TRANS003320,ACC03320,Debit,340.9
TRANS003321,ACC03321,Debit,1736.2
TRANS003322,ACC03322,Debit,2717.08
TRANS003323,ACC03323,Debit,2835.68
TRANS003324,ACC03324,Credit,3888.9
TRANS003325,ACC03325,Credit,1333.9
TRANS003326,ACC03326,Credit,4864.65
TRANS003327,ACC03327,Credit,3055.17
TRANS003328,ACC03328,Credit,1102.89
TRANS003329,ACC03329,Credit,268.79
TRANS003330,ACC03330,Debit,1597.94
TRANS003331,ACC03331,Credit,2625.45
TRANS003332,ACC03332,Debit,1369.9
TRANS003333,ACC03333,Debit,1580.44
TRANS003334,ACC03334,Debit,1139.48
TRANS003335,ACC03335,Credit,4415.89
TRANS003336,ACC03336,Debit,661.13
TRANS003337,ACC03337,Credit,317.05
TRANS003338,ACC03338,Debit,2930.13
TRANS003339,ACC03339,Debit,4418.98
TRANS003340,ACC03340,Credit,2124.62
TRANS003341,ACC03341,Credit,377.98
TRANS003342,ACC03342,Credit,4386.32
TRANS003343,ACC03343,Debit,2667.77
TRANS003344,ACC03344,Debit,1083.17
TRANS003345,ACC03345,Credit,4274.62
TRANS003346,ACC03346,Credit,4104.07
TRANS003347,ACC03347,Credit,4942.12
TRANS003348,ACC03348,Debit,1118.3
TRANS003349,ACC03349,Credit,4359.2
TRANS003350,ACC03350,Debit,974.75
TRANS003351,ACC03351,Debit,2377.07
TRANS003352,ACC03352,Credit,1330.24
TRANS003353,ACC03353,Debit,148.36
TRANS003354,ACC03354,Debit,3219.69
TRANS003355,ACC03355,Credit,657.08
TRANS003356,ACC03356,Credit,3090.02
TRANS003357,ACC03357,Credit,1364.83
TRANS003358,ACC03358,Credit,2192.71
TRANS003359,ACC03359,Credit,4415.22
TRANS003360,ACC03360,Credit,4615.62
TRANS003361,ACC03361,Credit,4283.62
TRANS003362,ACC03362,Debit,152.11
TRANS003363,ACC03363,Debit,1429.58
TRANS003364,ACC03364,Debit,4274.75
TRANS003365,ACC03365,Credit,726.42
TRANS003366,ACC03366,Debit,2724.41
TRANS003367,ACC03367,Debit,2556.36
TRANS003368,ACC03368,Credit,3782.92
TRANS003369,ACC03369,Debit,3185.25
TRANS003370,ACC03370,Debit,4648.98
TRANS003371,ACC03371,Debit,4879.23
TRANS003372,ACC03372,Credit,2929.53
TRANS003373,ACC03373,Credit,1686.39
TRANS003374,ACC03374,Debit,916.3
TRANS003375,ACC03375,Credit,2609.67
TRANS003376,ACC03376,Credit,4079.57
TRANS003377,ACC03377,Debit,4945.5
TRANS003378,ACC03378,Debit,745.6
TRANS003379,ACC03379,Debit,69.15
TRANS003380,ACC03380,Debit,2808.24
TRANS003381,ACC03381,Debit,4792.6
TRANS003382,ACC03382,Debit,1172.77
TRANS003383,ACC03383,Credit,3493.72
TRANS003384,ACC03384,Debit,3698.92
TRANS003385,ACC03385,Credit,1907.37
TRANS003386,ACC03386,Credit,1496.61
TRANS003387,ACC03387,Credit,4760.35
TRANS003388,ACC03388,Debit,4058.67
TRANS003389,ACC03389,Credit,1275.25
TRANS003390,ACC03390,Debit,1456.6
TRANS003391,ACC03391,Debit,3718.77
TRANS003392,ACC03392,Credit,336.24
TRANS003393,ACC03393,Debit,661.47
TRANS003394,ACC03394,Debit,2209.13
TRANS003395,ACC03395,Debit,3973.92
TRANS003396,ACC03396,Debit,1532.84
TRANS003397,ACC03397,Debit,334.93
TRANS003398,ACC03398,Credit,3998.54
TRANS003399,ACC03399,Credit,3395.55
TRANS003400,ACC03400,Debit,3783.98
TRANS003401,ACC03401,Debit,299.19
TRANS003402,ACC03402,Debit,2933.28
TRANS003403,ACC03403,Debit,2821.97
TRANS003404,ACC03404,Debit,1027.5
TRANS003405,ACC03405,Debit,4431.23
TRANS003406,ACC03406,Credit,3872.53
TRANS003407,ACC03407,Debit,4058.26
TRANS003408,ACC03408,Credit,167.29
TRANS003409,ACC03409,Debit,4727.3
TRANS003410,ACC03410,Credit,3624.39
TRANS003411,ACC03411,Debit,3398.35
TRANS003412,ACC03412,Debit,1976.94
TRANS003413,ACC03413,Credit,4775.77
TRANS003414,ACC03414,Credit,3930.78
TRANS003415,ACC03415,Debit,2461.62
TRANS003416,ACC03416,Credit,4324.44
TRANS003417,ACC03417,Credit,3272.3
TRANS003418,ACC03418,Credit,1775.56
TRANS003419,ACC03419,Credit,4225.76
TRANS003420,ACC03420,Debit,2277.47
TRANS003421,ACC03421,Credit,3174.32
TRANS003422,ACC03422,Credit,2935.34
TRANS003423,ACC03423,Debit,1511.87
TRANS003424,ACC03424,Debit,3765.26
TRANS003425,ACC03425,Debit,2102.4
TRANS003426,ACC03426,Credit,1795.7
TRANS003427,ACC03427,Credit,4006.35
TRANS003428,ACC03428,Credit,1428.16
TRANS003429,ACC03429,Credit,2298.06
TRANS003430,ACC03430,Credit,358.26
TRANS003431,ACC03431,Debit,1120.7
TRANS003432,ACC03432,Debit,93.51
TRANS003433,ACC03433,Credit,1778.38
TRANS003434,ACC03434,Debit,4195.53
TRANS003435,ACC03435,Credit,836.01
TRANS003436,ACC03436,Credit,4106.64
TRANS003437,ACC03437,Debit,581.8
TRANS003438,ACC03438,Debit,3818.53
TRANS003439,ACC03439,Debit,4647.38
TRANS003440,ACC03440,Debit,2647.86
TRANS003441,ACC03441,Credit,3048.01
TRANS003442,ACC03442,Credit,936.01
TRANS003443,ACC03443,Debit,4715.11
TRANS003444,ACC03444,Credit,4784.23
TRANS003445,ACC03445,Debit,4958.67
TRANS003446,ACC03446,Debit,4493.17
TRANS003447,ACC03447,Credit,555.84
TRANS003448,ACC03448,Debit,4551.94
TRANS003449,ACC03449,Debit,2843.73
TRANS003450,ACC03450,Credit,2030.21
TRANS003451,ACC03451,Debit,326.39
TRANS003452,ACC03452,Debit,1332.61
TRANS003453,ACC03453,Debit,1625.87
TRANS003454,ACC03454,Debit,4944.66
TRANS003455,ACC03455,Credit,2648.42
TRANS003456,ACC03456,Credit,3305.33
TRANS003457,ACC03457,Debit,3063.0
TRANS003458,ACC03458,Credit,769.99
TRANS003459,ACC03459,Credit,949.01
TRANS003460,ACC03460,Debit,1440.35
TRANS003461,ACC03461,Debit,988.94
TRANS003462,ACC03462,Debit,2556.51
TRANS003463,ACC03463,Credit,3719.1
TRANS003464,ACC03464,Debit,422.09
TRANS003465,ACC03465,Debit,4836.91
TRANS003466,ACC03466,Credit,809.94
TRANS003467,ACC03467,Debit,2092.68
TRANS003468,ACC03468,Debit,4905.94
TRANS003469,ACC03469,Credit,3508.03
TRANS003470,ACC03470,Debit,65.12
TRANS003471,ACC03471,Credit,1594.39
TRANS003472,ACC03472,Credit,3848.65
TRANS003473,ACC03473,Credit,3198.19
TRANS003474,ACC03474,Debit,4969.57
TRANS003475,ACC03475,Credit,1415.17
TRANS003476,ACC03476,Credit,4160.93
TRANS003477,ACC03477,Credit,2422.66
TRANS003478,ACC03478,Debit,2969.7
TRANS003479,ACC03479,Debit,1408.33
TRANS003480,ACC03480,Debit,37.36
TRANS003481,ACC03481,Credit,2934.39
TRANS003482,ACC03482,Credit,360.81
TRANS003483,ACC03483,Debit,4740.52
TRANS003484,ACC03484,Credit,2890.06
TRANS003485,ACC03485,Credit,903.12
TRANS003486,ACC03486,Credit,2289.77
TRANS003487,ACC03487,Debit,2191.8
TRANS003488,ACC03488,Credit,2556.69
TRANS003489,ACC03489,Credit,1280.24
TRANS003490,ACC03490,Credit,3630.84
TRANS003491,ACC03491,Debit,1504.78
TRANS003492,ACC03492,Debit,3495.34
TRANS003493,ACC03493,Credit,2883.83
TRANS003494,ACC03494,Credit,3828.75
TRANS003495,ACC03495,Debit,2340.98
TRANS003496,ACC03496,Credit,4325.56
TRANS003497,ACC03497,Debit,2152.06
TRANS003498,ACC03498,Credit,923.92
TRANS003499,ACC03499,Debit,118.46
TRANS003500,ACC03500,Debit,2056.62
TRANS003501,ACC03501,Credit,2572.96
TRANS003502,ACC03502,Credit,2225.3
TRANS003503,ACC03503,Debit,2571.87
TRANS003504,ACC03504,Credit,4818.42
TRANS003505,ACC03505,Debit,54.35
TRANS003506,ACC03506,Debit,1437.7
TRANS003507,ACC03507,Debit,2362.85
TRANS003508,ACC03508,Debit,1182.15
TRANS003509,ACC03509,Credit,3683.14
TRANS003510,ACC03510,Credit,4430.2
TRANS003511,ACC03511,Credit,2035.77
TRANS003512,ACC03512,Credit,4655.53
TRANS003513,ACC03513,Credit,1224.15
TRANS003514,ACC03514,Debit,4202.53
TRANS003515,ACC03515,Debit,451.13
TRANS003516,ACC03516,Debit,1748.26
TRANS003517,ACC03517,Credit,2810.6
TRANS003518,ACC03518,Credit,1340.07
TRANS003519,ACC03519,Credit,763.41
TRANS003520,ACC03520,Debit,1590.2
TRANS003521,ACC03521,Debit,600.28
TRANS003522,ACC03522,Debit,2032.63
TRANS003523,ACC03523,Credit,1531.77
TRANS003524,ACC03524,Credit,4044.97
TRANS003525,ACC03525,Credit,1082.84
TRANS003526,ACC03526,Debit,4140.32
TRANS003527,ACC03527,Credit,918.57
TRANS003528,ACC03528,Debit,196.95
TRANS003529,ACC03529,Debit,2172.97
TRANS003530,ACC03530,Debit,4489.53
TRANS003531,ACC03531,Credit,1387.18
TRANS003532,ACC03532,Credit,3395.73
TRANS003533,ACC03533,Debit,3851.36
TRANS003534,ACC03534,Debit,529.8
TRANS003535,ACC03535,Credit,2960.94
TRANS003536,ACC03536,Credit,119.66
TRANS003537,ACC03537,Debit,2824.94
TRANS003538,ACC03538,Credit,219.75
TRANS003539,ACC03539,Debit,2568.01
TRANS003540,ACC03540,Credit,4876.95
TRANS003541,ACC03541,Debit,3257.56
TRANS003542,ACC03542,Credit,2029.75
TRANS003543,ACC03543,Credit,2424.6
TRANS003544,ACC03544,Credit,2476.16
TRANS003545,ACC03545,Credit,2574.45
TRANS003546,ACC03546,Debit,383.9
TRANS003547,ACC03547,Credit,3473.95
TRANS003548,ACC03548,Credit,4561.66
TRANS003549,ACC03549,Credit,307.48
TRANS003550,ACC03550,Credit,2156.32
TRANS003551,ACC03551,Debit,1607.43
TRANS003552,ACC03552,Debit,1629.7
TRANS003553,ACC03553,Credit,39.15
TRANS003554,ACC03554,Credit,1735.42
TRANS003555,ACC03555,Credit,2286.53
TRANS003556,ACC03556,Credit,699.25
TRANS003557,ACC03557,Credit,2816.74
TRANS003558,ACC03558,Debit,2712.74
TRANS003559,ACC03559,Debit,4249.27
TRANS003560,ACC03560,Credit,327.45
TRANS003561,ACC03561,Debit,4547.65
TRANS003562,ACC03562,Credit,2448.01
TRANS003563,ACC03563,Debit,3328.08
TRANS003564,ACC03564,Debit,3011.27
TRANS003565,ACC03565,Credit,1724.7
TRANS003566,ACC03566,Credit,1163.95
TRANS003567,ACC03567,Debit,2826.21
TRANS003568,ACC03568,Debit,1753.46
TRANS003569,ACC03569,Debit,3289.38
TRANS003570,ACC03570,Debit,3728.25
TRANS003571,ACC03571,Debit,1366.65
TRANS003572,ACC03572,Credit,3248.31
TRANS003573,ACC03573,Credit,2988.78
TRANS003574,ACC03574,Debit,1343.46
TRANS003575,ACC03575,Debit,545.11
TRANS003576,ACC03576,Debit,927.44
TRANS003577,ACC03577,Debit,4444.16
TRANS003578,ACC03578,Debit,2891.7
TRANS003579,ACC03579,Credit,2447.99
TRANS003580,ACC03580,Credit,3352.68
TRANS003581,ACC03581,Debit,1209.73
TRANS003582,ACC03582,Credit,449.9
TRANS003583,ACC03583,Credit,2680.07
TRANS003584,ACC03584,Credit,944.21
TRANS003585,ACC03585,Credit,2047.64
TRANS003586,ACC03586,Debit,996.77
TRANS003587,ACC03587,Debit,852.97
TRANS003588,ACC03588,Debit,2100.93
TRANS003589,ACC03589,Debit,1439.15
TRANS003590,ACC03590,Debit,243.57
TRANS003591,ACC03591,Debit,2709.08
TRANS003592,ACC03592,Credit,4178.06
TRANS003593,ACC03593,Credit,4320.22
TRANS003594,ACC03594,Credit,2786.52
TRANS003595,ACC03595,Debit,2195.8
TRANS003596,ACC03596,Debit,4487.66
TRANS003597,ACC03597,Credit,2782.75
TRANS003598,ACC03598,Credit,4302.27
TRANS003599,ACC03599,Credit,4594.8
TRANS003600,ACC03600,Credit,1665.79
TRANS003601,ACC03601,Debit,4516.7
TRANS003602,ACC03602,Credit,3156.15
TRANS003603,ACC03603,Debit,755.42
TRANS003604,ACC03604,Credit,2722.83
TRANS003605,ACC03605,Debit,4109.39
TRANS003606,ACC03606,Debit,728.19
TRANS003607,ACC03607,Debit,4412.34
TRANS003608,ACC03608,Credit,1654.06
TRANS003609,ACC03609,Credit,3574.94
TRANS003610,ACC03610,Credit,2007.44
TRANS003611,ACC03611,Debit,2424.5
TRANS003612,ACC03612,Credit,2401.09
TRANS003613,ACC03613,Debit,2293.57
TRANS003614,ACC03614,Debit,1421.32
TRANS003615,ACC03615,Credit,3724.32
TRANS003616,ACC03616,Debit,1191.49
TRANS003617,ACC03617,Debit,2627.13
TRANS003618,ACC03618,Credit,2522.23
TRANS003619,ACC03619,Debit,3469.44
TRANS003620,ACC03620,Debit,29.96
TRANS003621,ACC03621,Credit,82.2
TRANS003622,ACC03622,Credit,3368.87
TRANS003623,ACC03623,Debit,177.15
TRANS003624,ACC03624,Credit,598.66
TRANS003625,ACC03625,Credit,593.42
TRANS003626,ACC03626,Credit,4397.52
TRANS003627,ACC03627,Debit,2177.99
TRANS003628,ACC03628,Debit,1716.62
TRANS003629,ACC03629,Debit,2452.44
TRANS003630,ACC03630,Credit,1133.33
TRANS003631,ACC03631,Credit,3385.98
TRANS003632,ACC03632,Credit,3936.27
TRANS003633,ACC03633,Credit,2313.66
TRANS003634,ACC03634,Debit,1144.44
TRANS003635,ACC03635,Credit,678.21
TRANS003636,ACC03636,Credit,747.92
TRANS003637,ACC03637,Credit,4854.94
TRANS003638,ACC03638,Debit,2880.36
TRANS003639,ACC03639,Debit,177.73
TRANS003640,ACC03640,Debit,3308.9
TRANS003641,ACC03641,Credit,4790.63
TRANS003642,ACC03642,Debit,2406.59
TRANS003643,ACC03643,Debit,876.09
TRANS003644,ACC03644,Debit,60.44
TRANS003645,ACC03645,Debit,4230.64
TRANS003646,ACC03646,Debit,3781.62
TRANS003647,ACC03647,Credit,2575.19
TRANS003648,ACC03648,Credit,831.84
TRANS003649,ACC03649,Debit,2287.53
TRANS003650,ACC03650,Debit,2921.16
TRANS003651,ACC03651,Debit,2985.64
TRANS003652,ACC03652,Credit,2703.04
TRANS003653,ACC03653,Debit,1773.97
TRANS003654,ACC03654,Debit,4825.18
TRANS003655,ACC03655,Debit,4465.58
TRANS003656,ACC03656,Debit,2652.01
TRANS003657,ACC03657,Credit,3784.28
TRANS003658,ACC03658,Credit,918.74
TRANS003659,ACC03659,Credit,981.3
TRANS003660,ACC03660,Credit,769.51
TRANS003661,ACC03661,Credit,2994.55
TRANS003662,ACC03662,Debit,3267.71
TRANS003663,ACC03663,Debit,1426.99
TRANS003664,ACC03664,Credit,1672.34
TRANS003665,ACC03665,Credit,844.81
TRANS003666,ACC03666,Credit,4677.91
TRANS003667,ACC03667,Debit,2327.72
TRANS003668,ACC03668,Debit,2463.28
TRANS003669,ACC03669,Credit,1238.24
TRANS003670,ACC03670,Debit,3078.87
TRANS003671,ACC03671,Credit,1849.01
TRANS003672,ACC03672,Debit,4257.21
TRANS003673,ACC03673,Credit,2898.32
TRANS003674,ACC03674,Credit,682.71
TRANS003675,ACC03675,Credit,3443.2
TRANS003676,ACC03676,Credit,32.98
TRANS003677,ACC03677,Credit,2465.51
TRANS003678,ACC03678,Credit,13.93
TRANS003679,ACC03679,Debit,532.58
TRANS003680,ACC03680,Credit,3949.86
TRANS003681,ACC03681,Debit,585.95
TRANS003682,ACC03682,Credit,4163.99
TRANS003683,ACC03683,Credit,3639.88
TRANS003684,ACC03684,Credit,239.74
TRANS003685,ACC03685,Credit,1657.11
TRANS003686,ACC03686,Credit,3399.17
TRANS003687,ACC03687,Debit,3100.66
TRANS003688,ACC03688,Debit,1912.12
TRANS003689,ACC03689,Credit,4497.99
TRANS003690,ACC03690,Debit,1189.14
TRANS003691,ACC03691,Credit,3713.35
TRANS003692,ACC03692,Credit,1684.34
TRANS003693,ACC03693,Debit,757.57
TRANS003694,ACC03694,Credit,2891.21
TRANS003695,ACC03695,Debit,2501.58
TRANS003696,ACC03696,Debit,4941.74
TRANS003697,ACC03697,Credit,2771.89
TRANS003698,ACC03698,Credit,1822.03
TRANS003699,ACC03699,Credit,3094.41
TRANS003700,ACC03700,Debit,2658.7
TRANS003701,ACC03701,Credit,4399.18
TRANS003702,ACC03702,Credit,1871.0
TRANS003703,ACC03703,Debit,234.53
TRANS003704,ACC03704,Credit,2239.91
TRANS003705,ACC03705,Debit,475.4
TRANS003706,ACC03706,Debit,4912.71
TRANS003707,ACC03707,Credit,281.43
TRANS003708,ACC03708,Credit,4730.36
TRANS003709,ACC03709,Credit,2096.44
TRANS003710,ACC03710,Debit,2836.97
TRANS003711,ACC03711,Credit,686.48
TRANS003712,ACC03712,Debit,4938.83
TRANS003713,ACC03713,Debit,2127.75
TRANS003714,ACC03714,Credit,874.52
TRANS003715,ACC03715,Debit,1006.58
TRANS003716,ACC03716,Credit,1957.78
TRANS003717,ACC03717,Debit,516.36
TRANS003718,ACC03718,Credit,2334.53
TRANS003719,ACC03719,Debit,2743.46
TRANS003720,ACC03720,Debit,3734.21
TRANS003721,ACC03721,Credit,1780.42
TRANS003722,ACC03722,Debit,4029.78
TRANS003723,ACC03723,Debit,4690.38
TRANS003724,ACC03724,Debit,3138.36
TRANS003725,ACC03725,Credit,1075.69
TRANS003726,ACC03726,Credit,2913.22
TRANS003727,ACC03727,Credit,2103.58
TRANS003728,ACC03728,Credit,2715.05
TRANS003729,ACC03729,Credit,4131.64
TRANS003730,ACC03730,Debit,406.75
TRANS003731,ACC03731,Debit,1243.91
TRANS003732,ACC03732,Credit,2327.83
TRANS003733,ACC03733,Credit,1308.07
TRANS003734,ACC03734,Debit,3442.26
TRANS003735,ACC03735,Credit,3045.02
TRANS003736,ACC03736,Debit,2580.19
TRANS003737,ACC03737,Credit,1850.91
TRANS003738,ACC03738,Credit,2059.24
TRANS003739,ACC03739,Debit,1418.45
TRANS003740,ACC03740,Debit,2080.33
TRANS003741,ACC03741,Credit,3315.11
TRANS003742,ACC03742,Credit,3691.98
TRANS003743,ACC03743,Debit,2457.7
TRANS003744,ACC03744,Credit,1526.3
TRANS003745,ACC03745,Debit,4127.88
TRANS003746,ACC03746,Debit,3487.35
TRANS003747,ACC03747,Credit,824.04
TRANS003748,ACC03748,Credit,2946.93
TRANS003749,ACC03749,Debit,3001.35
TRANS003750,ACC03750,Credit,704.68
TRANS003751,ACC03751,Credit,3211.18
TRANS003752,ACC03752,Credit,3014.91
TRANS003753,ACC03753,Credit,3815.96
TRANS003754,ACC03754,Debit,4445.07
TRANS003755,ACC03755,Credit,3940.98
TRANS003756,ACC03756,Debit,4247.76
TRANS003757,ACC03757,Credit,3122.39
TRANS003758,ACC03758,Credit,3876.93
TRANS003759,ACC03759,Credit,4113.57
TRANS003760,ACC03760,Debit,423.61
TRANS003761,ACC03761,Debit,3329.52
TRANS003762,ACC03762,Credit,4221.13
TRANS003763,ACC03763,Credit,1609.36
TRANS003764,ACC03764,Debit,4979.32
TRANS003765,ACC03765,Debit,2789.6
TRANS003766,ACC03766,Debit,4477.63
TRANS003767,ACC03767,Debit,4101.45
TRANS003768,ACC03768,Credit,3534.61
TRANS003769,ACC03769,Debit,1090.04
TRANS003770,ACC03770,Credit,4730.48
TRANS003771,ACC03771,Credit,2985.2
TRANS003772,ACC03772,Debit,2458.81
TRANS003773,ACC03773,Credit,2804.27
TRANS003774,ACC03774,Debit,625.13
TRANS003775,ACC03775,Debit,3249.78
TRANS003776,ACC03776,Debit,3066.53
TRANS003777,ACC03777,Credit,2528.99
TRANS003778,ACC03778,Debit,3738.37
TRANS003779,ACC03779,Debit,1171.79
TRANS003780,ACC03780,Credit,4752.83
TRANS003781,ACC03781,Debit,649.18
TRANS003782,ACC03782,Debit,3652.35
TRANS003783,ACC03783,Debit,2333.9
TRANS003784,ACC03784,Credit,4942.34
TRANS003785,ACC03785,Credit,3213.72
TRANS003786,ACC03786,Debit,4584.01
TRANS003787,ACC03787,Debit,1483.67
TRANS003788,ACC03788,Credit,3749.75
TRANS003789,ACC03789,Credit,866.87
TRANS003790,ACC03790,Credit,4857.91
TRANS003791,ACC03791,Debit,4390.83
TRANS003792,ACC03792,Credit,2546.08
TRANS003793,ACC03793,Credit,1980.34
TRANS003794,ACC03794,Credit,2119.89
TRANS003795,ACC03795,Debit,1427.01
TRANS003796,ACC03796,Credit,460.87
TRANS003797,ACC03797,Credit,74.13
TRANS003798,ACC03798,Credit,3414.03
TRANS003799,ACC03799,Credit,3801.96
TRANS003800,ACC03800,Credit,1672.63
TRANS003801,ACC03801,Debit,1212.43
TRANS003802,ACC03802,Credit,4207.26
TRANS003803,ACC03803,Debit,2568.84
TRANS003804,ACC03804,Credit,712.38
TRANS003805,ACC03805,Debit,2028.14
TRANS003806,ACC03806,Credit,1998.81
TRANS003807,ACC03807,Credit,1065.14
TRANS003808,ACC03808,Debit,1361.46
TRANS003809,ACC03809,Debit,1374.4
TRANS003810,ACC03810,Credit,2935.41
TRANS003811,ACC03811,Debit,4581.58
TRANS003812,ACC03812,Debit,260.53
TRANS003813,ACC03813,Credit,781.15
TRANS003814,ACC03814,Credit,2602.46
TRANS003815,ACC03815,Credit,1003.8
TRANS003816,ACC03816,Debit,77.77
TRANS003817,ACC03817,Credit,4459.39
TRANS003818,ACC03818,Debit,1462.55
TRANS003819,ACC03819,Debit,4218.31
TRANS003820,ACC03820,Credit,2313.33
TRANS003821,ACC03821,Credit,4869.5
TRANS003822,ACC03822,Debit,133.23
TRANS003823,ACC03823,Credit,4786.51
TRANS003824,ACC03824,Credit,2188.52
TRANS003825,ACC03825,Credit,463.55
TRANS003826,ACC03826,Debit,3424.88
TRANS003827,ACC03827,Credit,1191.17
TRANS003828,ACC03828,Debit,2984.04
TRANS003829,ACC03829,Credit,1710.13
TRANS003830,ACC03830,Debit,1397.99
TRANS003831,ACC03831,Debit,4607.26
TRANS003832,ACC03832,Debit,2750.61
TRANS003833,ACC03833,Credit,1701.06
TRANS003834,ACC03834,Debit,538.25
TRANS003835,ACC03835,Debit,4210.38
TRANS003836,ACC03836,Credit,2609.0
TRANS003837,ACC03837,Credit,2817.37
TRANS003838,ACC03838,Credit,4750.31
TRANS003839,ACC03839,Debit,2731.69
TRANS003840,ACC03840,Debit,4104.41
TRANS003841,ACC03841,Debit,1182.3
TRANS003842,ACC03842,Debit,3103.04
TRANS003843,ACC03843,Credit,101.0
TRANS003844,ACC03844,Debit,499.62
TRANS003845,ACC03845,Credit,4397.88
TRANS003846,ACC03846,Debit,1129.49
TRANS003847,ACC03847,Credit,4009.01
TRANS003848,ACC03848,Credit,2862.2
TRANS003849,ACC03849,Credit,2717.42
TRANS003850,ACC03850,Debit,4638.04
TRANS003851,ACC03851,Debit,3805.31
TRANS003852,ACC03852,Credit,1514.35
TRANS003853,ACC03853,Credit,747.36
TRANS003854,ACC03854,Debit,1091.66
TRANS003855,ACC03855,Credit,3357.57
TRANS003856,ACC03856,Debit,195.48
TRANS003857,ACC03857,Debit,143.38
TRANS003858,ACC03858,Debit,4104.39
TRANS003859,ACC03859,Credit,4383.26
TRANS003860,ACC03860,Credit,2022.26
TRANS003861,ACC03861,Credit,13.69
TRANS003862,ACC03862,Credit,3980.86
TRANS003863,ACC03863,Debit,2195.19
TRANS003864,ACC03864,Debit,1238.95
TRANS003865,ACC03865,Credit,2887.74
TRANS003866,ACC03866,Credit,1929.91
TRANS003867,ACC03867,Debit,736.79
TRANS003868,ACC03868,Credit,424.67
TRANS003869,ACC03869,Credit,114.25
TRANS003870,ACC03870,Debit,824.43
TRANS003871,ACC03871,Debit,4299.07
TRANS003872,ACC03872,Credit,3150.76
TRANS003873,ACC03873,Credit,3706.16
TRANS003874,ACC03874,Credit,4123.65
TRANS003875,ACC03875,Credit,2237.45
TRANS003876,ACC03876,Debit,4329.07
TRANS003877,ACC03877,Debit,1638.25
TRANS003878,ACC03878,Debit,4499.04
TRANS003879,ACC03879,Debit,4382.23
TRANS003880,ACC03880,Debit,1677.96
TRANS003881,ACC03881,Debit,1408.37
TRANS003882,ACC03882,Credit,1766.25
TRANS003883,ACC03883,Debit,3434.92
TRANS003884,ACC03884,Credit,611.8
TRANS003885,ACC03885,Debit,4127.46
TRANS003886,ACC03886,Debit,133.44
TRANS003887,ACC03887,Credit,2702.82
TRANS003888,ACC03888,Credit,2748.77
TRANS003889,ACC03889,Debit,3945.54
TRANS003890,ACC03890,Debit,766.36
TRANS003891,ACC03891,Debit,1467.44
TRANS003892,ACC03892,Debit,354.38
