Account ID,Customer ID,Account Type,Branch,Balance,Currency
ACC03434,CUST3344,Fixed Deposit,San Antonio,2558.5,JPY
ACC03435,CUST3345,Fixed Deposit,Chicago,53185.68,EUR
ACC03436,CUST3346,Current,New York,99608.12,EUR
ACC03437,CUST3347,Fixed Deposit,Houston,58316.3,GBP
ACC03438,CUST3348,Recurring Deposit,San Antonio,66810.93,USD
ACC03439,CUST3349,Savings,Chicago,87856.47,INR
ACC03440,CUST3350,Fixed Deposit,Houston,29984.94,USD
ACC03441,CUST3351,Recurring Deposit,Phoenix,25484.54,INR
ACC03442,CUST3352,Current,Los Angeles,23377.8,JPY
ACC03443,CUST3353,Fixed Deposit,San Diego,40437.09,GBP
ACC03444,CUST3354,Fixed Deposit,Chicago,55026.63,GBP
ACC03445,CUST3355,Savings,San Antonio,1419.22,USD
ACC03446,CUST3356,Fixed Deposit,Los Angeles,69350.24,JPY
ACC03447,CUST3357,Fixed Deposit,Phoenix,70069.61,INR
ACC03448,CUST3358,Savings,Phoenix,28935.45,JPY
ACC03449,CUST3359,Savings,Houston,39799.23,INR
ACC03450,CUST3360,Current,Houston,52777.36,GBP
ACC03451,CUST3361,Current,Los Angeles,61121.1,USD
ACC03452,CUST3362,Current,Houston,98219.04,USD
ACC03453,CUST3363,Current,Phoenix,37683.72,EUR
ACC03454,CUST3364,Fixed Deposit,Los Angeles,34344.38,INR
ACC03455,CUST3365,Fixed Deposit,Houston,82774.5,INR
ACC03456,CUST3366,Savings,Houston,87537.6,JPY
ACC03457,CUST3367,Recurring Deposit,San Diego,92795.96,INR
ACC03458,CUST3368,Savings,Chicago,49647.07,INR
ACC03459,CUST3369,Savings,Los Angeles,4343.78,GBP
ACC03460,CUST3370,Savings,San Antonio,61595.53,USD
ACC03461,CUST3371,Recurring Deposit,Chicago,8635.8,GBP
ACC03462,CUST3372,Savings,New York,30299.52,EUR
ACC03463,CUST3373,Current,San Diego,5177.12,GBP
ACC03464,CUST3374,Recurring Deposit,San Antonio,48315.58,INR
ACC03465,CUST3375,Current,New York,34443.58,EUR
ACC03466,CUST3376,Recurring Deposit,Houston,79717.55,JPY
ACC03467,CUST3377,Savings,Chicago,34258.77,USD
ACC03468,CUST3378,Current,San Antonio,10767.22,GBP
ACC03469,CUST3379,Current,Chicago,94277.71,JPY
ACC03470,CUST3380,Fixed Deposit,Philadelphia,34246.73,JPY
ACC03471,CUST3381,Recurring Deposit,Chicago,3302.32,EUR
ACC03472,CUST3382,Current,New York,22552.07,JPY
ACC03473,CUST3383,Fixed Deposit,Philadelphia,73176.23,INR
ACC03474,CUST0587,Fixed Deposit,Phoenix,91335.85,INR
ACC03475,CUST3384,Current,New York,26798.37,EUR
ACC03476,CUST3385,Savings,Houston,80041.51,JPY
ACC03477,CUST3386,Recurring Deposit,Chicago,2139.1,GBP
ACC03478,CUST3387,Recurring Deposit,Phoenix,83084.64,JPY
ACC03479,CUST3388,Recurring Deposit,Los Angeles,617.48,INR
ACC03480,CUST3389,Savings,Chicago,30088.1,USD
ACC03481,CUST3390,Current,Los Angeles,78836.07,EUR
ACC03482,CUST3391,Current,Los Angeles,21343.59,GBP
ACC03483,CUST3392,Savings,Phoenix,27418.27,INR
ACC03484,CUST3393,Fixed Deposit,Philadelphia,74210.12,GBP
ACC03485,CUST3394,Recurring Deposit,San Diego,75182.38,INR
ACC03486,CUST3395,Recurring Deposit,Phoenix,76106.93,USD
ACC03487,CUST3396,Savings,New York,49607.06,GBP
ACC03488,CUST3397,Savings,New York,23954.47,GBP
ACC03489,CUST3398,Savings,San Antonio,43279.42,EUR
ACC03490,CUST3399,Savings,Phoenix,26002.19,JPY
ACC03491,CUST1823,Fixed Deposit,San Antonio,47190.44,EUR
ACC03492,CUST3400,Recurring Deposit,Los Angeles,19504.89,JPY
ACC03493,CUST0294,Current,Chicago,32114.38,EUR
ACC03494,CUST3401,Current,Philadelphia,70003.69,GBP
ACC03495,CUST3402,Savings,Houston,51829.28,JPY
ACC03496,CUST3403,Current,Houston,62411.77,USD
ACC03497,CUST3404,Fixed Deposit,San Antonio,97656.41,INR
ACC03498,CUST3405,Fixed Deposit,Los Angeles,95772.27,USD
ACC03499,CUST3406,Savings,Philadelphia,48089.53,USD
ACC03500,CUST3407,Fixed Deposit,New York,24325.35,USD
ACC03501,CUST3408,Current,Houston,14876.23,JPY
ACC03502,CUST3409,Current,San Antonio,20135.88,GBP
ACC03503,CUST3410,Savings,Houston,15475.44,GBP
ACC03504,CUST3411,Fixed Deposit,Philadelphia,95813.23,JPY
ACC03505,CUST3412,Fixed Deposit,New York,71154.05,USD
ACC03506,CUST2529,Fixed Deposit,San Diego,76716.61,INR
ACC03507,CUST3413,Recurring Deposit,Phoenix,85841.76,USD
ACC03508,CUST3414,Fixed Deposit,Philadelphia,15307.73,EUR
ACC03509,CUST3415,Fixed Deposit,Houston,29784.79,GBP
ACC03510,CUST3416,Current,Phoenix,72414.53,INR
ACC03511,CUST3417,Recurring Deposit,Houston,15095.14,INR
ACC03512,CUST3418,Savings,San Antonio,24312.91,INR
ACC03513,CUST3419,Recurring Deposit,Chicago,21384.82,JPY
ACC03514,CUST3420,Savings,San Diego,95182.71,INR
ACC03515,CUST3421,Fixed Deposit,Phoenix,64497.07,USD
ACC03516,CUST3422,Savings,Los Angeles,80231.7,USD
ACC03517,CUST3423,Fixed Deposit,San Diego,78581.82,USD
ACC03518,CUST3424,Fixed Deposit,Houston,68593.1,EUR
ACC03519,CUST1874,Fixed Deposit,San Antonio,80980.54,GBP
ACC03520,CUST3425,Recurring Deposit,Houston,53139.47,JPY
ACC03521,CUST3426,Recurring Deposit,New York,61862.35,USD
ACC03522,CUST3427,Fixed Deposit,Los Angeles,22166.51,JPY
ACC03523,CUST3428,Savings,Chicago,64936.53,USD
ACC03524,CUST3429,Savings,Los Angeles,41768.93,GBP
ACC03525,CUST3430,Recurring Deposit,Los Angeles,41945.03,EUR
ACC03526,CUST3431,Current,San Antonio,89208.0,INR
ACC03527,CUST3432,Savings,Philadelphia,15188.69,USD
ACC03528,CUST3433,Current,Houston,98240.57,USD
ACC03529,CUST2098,Recurring Deposit,San Antonio,59402.18,GBP
ACC03530,CUST3434,Recurring Deposit,Chicago,98939.92,GBP
ACC03531,CUST3435,Current,Phoenix,53723.4,GBP
ACC03532,CUST3436,Current,San Diego,47959.19,USD
ACC03533,CUST3437,Current,Chicago,24944.06,EUR
ACC03534,CUST3438,Current,Los Angeles,48359.05,JPY
ACC03535,CUST3439,Current,San Diego,9886.35,INR
ACC03536,CUST3440,Savings,Philadelphia,60987.12,GBP
ACC03537,CUST3441,Current,Philadelphia,41952.13,INR
ACC03538,CUST3442,Current,Chicago,57839.51,EUR
ACC03539,CUST3443,Recurring Deposit,Chicago,50236.76,USD
ACC03540,CUST3444,Fixed Deposit,San Diego,6388.56,GBP
ACC03541,CUST3445,Recurring Deposit,San Antonio,84026.33,JPY
ACC03542,CUST3446,Recurring Deposit,San Antonio,93198.8,JPY
ACC03543,CUST3447,Savings,San Antonio,47391.87,GBP
ACC03544,CUST3448,Current,San Diego,94500.42,EUR
ACC03545,CUST3449,Fixed Deposit,San Diego,10144.76,INR
ACC03546,CUST3450,Savings,New York,40266.93,GBP
ACC03547,CUST3451,Savings,Philadelphia,25109.91,USD
ACC03548,CUST3452,Current,San Antonio,65705.24,JPY
ACC03549,CUST3453,Recurring Deposit,Philadelphia,6309.98,USD
ACC03550,CUST3454,Fixed Deposit,New York,72081.5,INR
ACC03551,CUST3455,Current,Los Angeles,39626.33,EUR
ACC03552,CUST3456,Savings,Philadelphia,24695.29,GBP
ACC03553,CUST2043,Savings,Phoenix,4054.0,GBP
ACC03554,CUST3457,Current,Philadelphia,39578.46,EUR
ACC03555,CUST3458,Fixed Deposit,San Antonio,5983.08,JPY
ACC03556,CUST3459,Fixed Deposit,Houston,59754.54,USD
ACC03557,CUST3460,Current,San Antonio,8861.37,INR
ACC03558,CUST3461,Recurring Deposit,Chicago,32765.0,GBP
ACC03559,CUST3462,Savings,Los Angeles,48652.79,EUR
ACC03560,CUST3463,Recurring Deposit,San Diego,71708.19,USD
ACC03561,CUST3464,Fixed Deposit,Chicago,56373.12,GBP
ACC03562,CUST2389,Fixed Deposit,San Antonio,90589.39,GBP
ACC03563,CUST3465,Recurring Deposit,Houston,21120.88,INR
ACC03564,CUST3466,Fixed Deposit,San Diego,42314.17,GBP
ACC03565,CUST3467,Recurring Deposit,Los Angeles,64121.77,USD
ACC03566,CUST3468,Savings,San Antonio,8045.32,JPY
ACC03567,CUST3469,Current,Phoenix,51547.45,USD
ACC03568,CUST3470,Current,Chicago,17219.4,INR
ACC03569,CUST3471,Fixed Deposit,San Antonio,14090.22,JPY
ACC03570,CUST3472,Current,Philadelphia,22813.22,JPY
ACC03571,CUST3473,Fixed Deposit,Houston,88553.09,INR
ACC03572,CUST3474,Current,San Antonio,39218.97,INR
ACC03573,CUST3475,Fixed Deposit,Philadelphia,22310.64,EUR
ACC03574,CUST3476,Fixed Deposit,Los Angeles,31558.99,JPY
ACC03575,CUST3477,Savings,Houston,87622.23,EUR
ACC03576,CUST3478,Current,Chicago,17823.05,EUR
ACC03577,CUST3479,Savings,New York,12776.31,JPY
ACC03578,CUST3480,Current,Phoenix,27065.66,INR
ACC03579,CUST3481,Recurring Deposit,New York,25716.44,USD
ACC03580,CUST3482,Recurring Deposit,New York,35676.35,EUR
ACC03581,CUST3483,Savings,Philadelphia,92939.61,EUR
ACC03582,CUST3484,Current,Phoenix,4353.57,USD
ACC03583,CUST3485,Current,San Antonio,55403.95,USD
ACC03584,CUST3486,Savings,Philadelphia,18604.97,USD
ACC03585,CUST3487,Current,San Antonio,88424.87,GBP
ACC03586,CUST3488,Recurring Deposit,Houston,72535.13,JPY
ACC03587,CUST2603,Recurring Deposit,San Diego,70134.12,JPY
ACC03588,CUST3489,Recurring Deposit,Phoenix,12775.02,JPY
ACC03589,CUST3490,Fixed Deposit,New York,95529.95,GBP
ACC03590,CUST3491,Savings,New York,85123.14,GBP
ACC03591,CUST3492,Fixed Deposit,Philadelphia,32340.94,GBP
ACC03592,CUST3493,Current,Chicago,73048.54,USD
ACC03593,CUST1643,Recurring Deposit,Philadelphia,64295.36,GBP
ACC03594,CUST3494,Current,Philadelphia,62959.62,EUR
ACC03595,CUST3495,Current,New York,53296.48,GBP
ACC03596,CUST3496,Fixed Deposit,Chicago,70988.74,EUR
ACC03597,CUST3497,Current,Philadelphia,12963.12,EUR
ACC03598,CUST3498,Fixed Deposit,San Diego,63195.13,GBP
ACC03599,CUST3499,Current,New York,66014.03,EUR
ACC03600,CUST3500,Recurring Deposit,New York,22676.53,USD
ACC03601,CUST3501,Fixed Deposit,Phoenix,55869.23,GBP
ACC03602,CUST3502,Recurring Deposit,Chicago,83576.1,JPY
ACC03603,CUST3503,Savings,New York,82783.24,GBP
ACC03604,CUST3504,Current,Chicago,98698.11,USD
ACC03605,CUST3505,Savings,Philadelphia,92691.93,GBP
ACC03606,CUST3506,Recurring Deposit,San Antonio,84508.28,GBP
ACC03607,CUST3507,Savings,Philadelphia,53827.54,EUR
ACC03608,CUST3508,Current,Houston,99852.95,INR
ACC03609,CUST3509,Savings,Chicago,43278.19,INR
ACC03610,CUST3510,Recurring Deposit,Houston,34396.68,EUR
ACC03611,CUST3511,Current,Los Angeles,97974.65,JPY
ACC03612,CUST3512,Recurring Deposit,Philadelphia,79957.76,USD
ACC03613,CUST3513,Recurring Deposit,San Diego,13163.72,EUR
ACC03614,CUST3514,Fixed Deposit,New York,17872.52,USD
ACC03615,CUST0329,Recurring Deposit,Chicago,81762.61,GBP
ACC03616,CUST3515,Recurring Deposit,Houston,3699.81,JPY
ACC03617,CUST3516,Current,San Antonio,99066.6,INR
ACC03618,CUST3517,Savings,Chicago,85407.3,JPY
ACC03619,CUST3518,Fixed Deposit,San Diego,69151.23,INR
ACC03620,CUST3519,Fixed Deposit,Philadelphia,62296.83,JPY
ACC03621,CUST3520,Fixed Deposit,San Antonio,45117.02,GBP
ACC03622,CUST3521,Fixed Deposit,Los Angeles,38945.72,JPY
ACC03623,CUST3522,Recurring Deposit,Philadelphia,28894.66,INR
ACC03624,CUST3523,Savings,San Antonio,46041.04,USD
ACC03625,CUST3524,Current,Phoenix,38002.18,GBP
ACC03626,CUST3525,Savings,Chicago,85479.29,GBP
ACC03627,CUST3526,Fixed Deposit,Houston,81501.94,USD
ACC03628,CUST3527,Current,Philadelphia,27912.97,JPY
ACC03629,CUST3528,Fixed Deposit,Phoenix,63437.6,EUR
ACC03630,CUST3529,Savings,Los Angeles,97665.86,EUR
ACC03631,CUST1589,Current,New York,4866.57,EUR
ACC03632,CUST3530,Savings,San Diego,95149.9,INR
ACC03633,CUST3531,Recurring Deposit,San Diego,80521.96,INR
ACC03634,CUST3532,Fixed Deposit,Chicago,88617.77,EUR
ACC03635,CUST3533,Current,Phoenix,54234.86,JPY
ACC03636,CUST3534,Savings,Chicago,36602.27,GBP
ACC03637,CUST3535,Fixed Deposit,Chicago,7381.04,INR
ACC03638,CUST3536,Current,San Diego,38898.58,JPY
ACC03639,CUST0509,Savings,New York,24043.54,INR
ACC03640,CUST3537,Fixed Deposit,New York,95336.82,INR
ACC03641,CUST3538,Recurring Deposit,New York,83230.29,EUR
ACC03642,CUST3539,Current,Houston,38984.86,INR
ACC03643,CUST3540,Current,San Antonio,78433.6,INR
ACC03644,CUST3541,Savings,Philadelphia,90210.03,EUR
ACC03645,CUST0588,Fixed Deposit,Philadelphia,91103.34,EUR
ACC03646,CUST3542,Fixed Deposit,San Diego,94353.75,JPY
ACC03647,CUST3543,Savings,Los Angeles,31179.09,EUR
ACC03648,CUST3544,Current,New York,90965.06,JPY
ACC03649,CUST3545,Recurring Deposit,San Antonio,79878.57,EUR
ACC03650,CUST3546,Current,Phoenix,857.64,INR
ACC03651,CUST3547,Recurring Deposit,Los Angeles,93321.08,JPY
ACC03652,CUST3548,Current,Chicago,66161.92,GBP
ACC03653,CUST3549,Savings,New York,27071.07,USD
ACC03654,CUST3550,Current,New York,32372.36,GBP
ACC03655,CUST3551,Recurring Deposit,Phoenix,97837.76,USD
ACC03656,CUST3552,Current,Chicago,12114.12,USD
ACC03657,CUST3553,Savings,Los Angeles,6117.0,GBP
ACC03658,CUST3554,Savings,Chicago,73462.29,INR
ACC03659,CUST3555,Savings,Houston,62990.97,GBP
ACC03660,CUST3556,Savings,San Antonio,2131.72,EUR
ACC03661,CUST3557,Current,New York,7780.84,JPY
ACC03662,CUST3558,Recurring Deposit,San Diego,42901.59,GBP
ACC03663,CUST3559,Savings,Philadelphia,71713.18,JPY
ACC03664,CUST3560,Recurring Deposit,Phoenix,49704.49,EUR
ACC03665,CUST3561,Fixed Deposit,Houston,25961.08,INR
ACC03666,CUST3562,Fixed Deposit,Los Angeles,60986.05,JPY
ACC03667,CUST3563,Fixed Deposit,Chicago,80145.98,INR
ACC03668,CUST3564,Fixed Deposit,Phoenix,11234.16,INR
ACC03669,CUST3565,Current,Houston,75080.38,GBP
ACC03670,CUST3566,Current,New York,65563.75,GBP
ACC03671,CUST3567,Fixed Deposit,San Diego,14886.74,EUR
ACC03672,CUST3568,Fixed Deposit,Philadelphia,62373.01,GBP
ACC03673,CUST3569,Recurring Deposit,New York,58501.13,JPY
ACC03674,CUST3570,Fixed Deposit,Philadelphia,33219.81,USD
ACC03675,CUST3571,Fixed Deposit,Chicago,47051.57,JPY
ACC03676,CUST3572,Fixed Deposit,Houston,58190.92,USD
ACC03677,CUST3573,Savings,Philadelphia,41728.16,JPY
ACC03678,CUST3574,Recurring Deposit,Chicago,79757.02,USD
ACC03679,CUST3575,Fixed Deposit,Los Angeles,52561.31,JPY
ACC03680,CUST3576,Savings,Houston,84031.04,USD
ACC03681,CUST3577,Savings,New York,75280.21,USD
ACC03682,CUST3578,Fixed Deposit,Los Angeles,97828.76,JPY
ACC03683,CUST3579,Current,Chicago,23199.3,EUR
ACC03684,CUST3580,Current,Philadelphia,44781.59,INR
ACC03685,CUST3581,Recurring Deposit,San Antonio,65124.95,JPY
ACC03686,CUST3582,Savings,Phoenix,70410.82,EUR
ACC03687,CUST3583,Savings,Houston,7431.99,USD
ACC03688,CUST3584,Current,Philadelphia,64948.69,EUR
ACC03689,CUST3585,Fixed Deposit,Philadelphia,94615.37,INR
ACC03690,CUST3586,Savings,Los Angeles,38140.6,INR
ACC03691,CUST3587,Recurring Deposit,Chicago,67411.15,JPY
ACC03692,CUST3588,Current,San Diego,71654.19,USD
ACC03693,CUST3589,Recurring Deposit,Chicago,82188.64,USD
ACC03694,CUST3590,Savings,Los Angeles,44305.61,JPY
ACC03695,CUST3591,Savings,Phoenix,78884.19,EUR
ACC03696,CUST3592,Savings,Houston,92728.4,JPY
ACC03697,CUST3593,Fixed Deposit,New York,92876.65,JPY
ACC03698,CUST3594,Current,New York,92394.09,JPY
ACC03699,CUST3595,Fixed Deposit,San Antonio,7882.7,JPY
ACC03700,CUST3596,Fixed Deposit,Chicago,75480.48,EUR
ACC03701,CUST3597,Recurring Deposit,San Diego,30386.48,JPY
ACC03702,CUST2739,Recurring Deposit,Los Angeles,7402.76,INR
ACC03703,CUST3598,Current,Los Angeles,82486.8,GBP
ACC03704,CUST3599,Savings,New York,39199.85,EUR
ACC03705,CUST3600,Current,Los Angeles,76501.62,EUR
ACC03706,CUST3601,Savings,Philadelphia,83291.15,USD
ACC03707,CUST3602,Savings,Chicago,29858.53,EUR
ACC03708,CUST3603,Fixed Deposit,Los Angeles,15068.82,USD
ACC03709,CUST3604,Fixed Deposit,San Antonio,39083.25,USD
ACC03710,CUST3605,Savings,Chicago,37438.03,JPY
ACC03711,CUST3606,Recurring Deposit,Los Angeles,87450.47,JPY
ACC03712,CUST3607,Savings,Los Angeles,79412.88,USD
ACC03713,CUST3608,Recurring Deposit,Phoenix,71723.05,EUR
ACC03714,CUST3609,Savings,Phoenix,13068.2,GBP
ACC03715,CUST3610,Recurring Deposit,Chicago,68671.42,JPY
ACC03716,CUST3611,Savings,Phoenix,44090.69,USD
ACC03717,CUST3612,Fixed Deposit,Houston,9663.15,INR
ACC03718,CUST3613,Fixed Deposit,Phoenix,9952.52,GBP
ACC03719,CUST3614,Recurring Deposit,San Diego,11677.27,EUR
ACC03720,CUST3615,Current,Chicago,76408.19,JPY
ACC03721,CUST3616,Current,Phoenix,97599.19,INR
ACC03722,CUST3617,Recurring Deposit,Houston,46142.85,INR
ACC03723,CUST3618,Fixed Deposit,Phoenix,24521.19,EUR
ACC03724,CUST3619,Fixed Deposit,Chicago,98376.37,EUR
ACC03725,CUST3620,Recurring Deposit,San Antonio,10830.75,INR
ACC03726,CUST3621,Fixed Deposit,San Antonio,41587.81,JPY
ACC03727,CUST3622,Fixed Deposit,San Antonio,45716.81,GBP
ACC03728,CUST3623,Recurring Deposit,San Diego,12774.09,JPY
ACC03729,CUST3624,Current,San Diego,61715.63,INR
ACC03730,CUST3625,Recurring Deposit,San Diego,95646.69,JPY
ACC03731,CUST3626,Fixed Deposit,New York,78276.06,EUR
ACC03732,CUST3627,Savings,Philadelphia,87044.15,EUR
ACC03733,CUST3628,Recurring Deposit,Philadelphia,6971.88,JPY
ACC03734,CUST3629,Savings,Phoenix,61397.98,GBP
ACC03735,CUST3630,Fixed Deposit,San Diego,95055.09,EUR
ACC03736,CUST3631,Recurring Deposit,New York,96517.35,JPY
ACC03737,CUST3632,Current,Philadelphia,53881.48,USD
ACC03738,CUST3633,Recurring Deposit,Los Angeles,28825.72,EUR
ACC03739,CUST3634,Savings,Los Angeles,74060.28,INR
ACC03740,CUST3635,Savings,New York,34808.65,INR
ACC03741,CUST3636,Current,San Diego,60469.77,JPY
ACC03742,CUST3637,Fixed Deposit,Philadelphia,77660.67,INR
ACC03743,CUST3638,Savings,San Antonio,21529.51,INR
ACC03744,CUST1488,Savings,San Diego,78609.26,USD
ACC03745,CUST3639,Recurring Deposit,Phoenix,26023.36,EUR
ACC03746,CUST3640,Savings,Philadelphia,26799.04,GBP
ACC03747,CUST0345,Fixed Deposit,Chicago,92714.26,INR
ACC03748,CUST0571,Fixed Deposit,New York,28804.95,EUR
ACC03749,CUST3641,Recurring Deposit,Philadelphia,72019.84,EUR
ACC03750,CUST3642,Savings,Los Angeles,90310.85,INR
ACC03751,CUST3643,Recurring Deposit,Chicago,84629.74,EUR
ACC03752,CUST3644,Recurring Deposit,San Antonio,46963.88,GBP
ACC03753,CUST3645,Fixed Deposit,San Antonio,36633.26,EUR
ACC03754,CUST3646,Recurring Deposit,Houston,35109.75,JPY
ACC03755,CUST3647,Savings,Chicago,46928.56,USD
ACC03756,CUST3648,Savings,Chicago,61337.13,INR
ACC03757,CUST3649,Savings,Chicago,19401.25,JPY
ACC03758,CUST3650,Fixed Deposit,Chicago,73924.05,USD
ACC03759,CUST3651,Savings,Philadelphia,223.18,JPY
ACC03760,CUST3652,Savings,San Diego,22181.17,INR
ACC03761,CUST3653,Fixed Deposit,Houston,33258.71,USD
ACC03762,CUST3654,Current,Chicago,97215.83,USD
ACC03763,CUST3655,Current,Houston,92288.74,GBP
ACC03764,CUST3656,Recurring Deposit,Chicago,70099.22,USD
ACC03765,CUST3657,Recurring Deposit,San Diego,35772.76,GBP
ACC03766,CUST3658,Fixed Deposit,Phoenix,50832.16,GBP
ACC03767,CUST3659,Savings,Philadelphia,2290.55,INR
ACC03768,CUST3660,Savings,San Antonio,48323.54,INR
ACC03769,CUST3661,Recurring Deposit,Los Angeles,6517.45,JPY
ACC03770,CUST3662,Recurring Deposit,Chicago,79177.32,GBP
ACC03771,CUST3663,Fixed Deposit,New York,98176.73,GBP
ACC03772,CUST3664,Fixed Deposit,Los Angeles,56953.16,EUR
ACC03773,CUST3665,Savings,Philadelphia,9007.33,EUR
ACC03774,CUST3666,Recurring Deposit,Philadelphia,23310.63,EUR
ACC03775,CUST3667,Recurring Deposit,Los Angeles,58924.53,JPY
ACC03776,CUST3668,Fixed Deposit,Houston,17792.5,USD
ACC03777,CUST3669,Recurring Deposit,Philadelphia,97435.36,GBP
ACC03778,CUST3670,Recurring Deposit,Houston,82867.75,GBP
ACC03779,CUST3671,Current,Houston,87274.59,USD
ACC03780,CUST3672,Current,San Antonio,97036.59,USD
ACC03781,CUST3673,Fixed Deposit,Houston,12790.85,GBP
ACC03782,CUST3674,Savings,Philadelphia,59341.98,USD
ACC03783,CUST3675,Savings,New York,40122.2,GBP
ACC03784,CUST3676,Current,San Antonio,11267.97,GBP
ACC03785,CUST3677,Recurring Deposit,New York,51386.45,USD
ACC03786,CUST3678,Recurring Deposit,San Diego,91379.14,JPY
ACC03787,CUST3679,Savings,Houston,66141.38,USD
ACC03788,CUST3680,Current,Philadelphia,66358.66,INR
ACC03789,CUST3681,Current,Chicago,16810.56,USD
ACC03790,CUST3682,Fixed Deposit,Houston,93965.85,EUR
ACC03791,CUST3683,Savings,San Antonio,43169.32,GBP
ACC03792,CUST3684,Recurring Deposit,Los Angeles,22547.03,JPY
ACC03793,CUST3685,Fixed Deposit,San Diego,83756.35,GBP
ACC03794,CUST3686,Savings,Chicago,9242.65,EUR
ACC03795,CUST3687,Current,Philadelphia,16826.04,INR
ACC03796,CUST3688,Fixed Deposit,Philadelphia,74107.48,INR
ACC03797,CUST3689,Savings,New York,15835.05,EUR
ACC03798,CUST0242,Fixed Deposit,Houston,17971.49,INR
ACC03799,CUST3690,Fixed Deposit,Philadelphia,101.89,EUR
ACC03800,CUST1170,Fixed Deposit,Chicago,39065.9,EUR
ACC03801,CUST3691,Current,Phoenix,9997.03,USD
ACC03802,CUST3692,Savings,New York,86649.17,JPY
ACC03803,CUST3693,Recurring Deposit,Houston,38376.96,JPY
ACC03804,CUST3694,Current,Los Angeles,48898.46,JPY
ACC03805,CUST3695,Current,San Antonio,32865.52,EUR
ACC03806,CUST3696,Fixed Deposit,Philadelphia,50613.59,INR
ACC03807,CUST3697,Current,Houston,10594.2,GBP
ACC03808,CUST3698,Fixed Deposit,Chicago,79453.02,GBP
ACC03809,CUST3699,Savings,Philadelphia,75476.3,INR
ACC03810,CUST3700,Savings,Phoenix,92771.08,EUR
ACC03811,CUST3701,Fixed Deposit,San Diego,15822.47,GBP
ACC03812,CUST3702,Savings,Houston,72096.1,JPY
ACC03813,CUST3703,Savings,Phoenix,12026.26,EUR
ACC03814,CUST3704,Fixed Deposit,San Antonio,55495.53,INR
ACC03815,CUST3705,Fixed Deposit,San Antonio,87704.28,EUR
ACC03816,CUST3706,Current,San Diego,53143.77,GBP
ACC03817,CUST3707,Recurring Deposit,Chicago,67893.8,GBP
ACC03818,CUST3708,Recurring Deposit,Houston,43409.31,JPY
ACC03819,CUST3709,Current,Philadelphia,40438.43,INR
ACC03820,CUST3710,Recurring Deposit,San Diego,47347.81,GBP
ACC03821,CUST3711,Fixed Deposit,San Diego,68169.99,EUR
ACC03822,CUST3712,Current,Chicago,13637.55,EUR
ACC03823,CUST3713,Savings,San Antonio,40191.13,JPY
ACC03824,CUST3714,Recurring Deposit,Chicago,84548.97,INR
ACC03825,CUST3715,Recurring Deposit,Chicago,12935.21,INR
ACC03826,CUST3716,Savings,Phoenix,66661.29,EUR
ACC03827,CUST3717,Current,Chicago,30679.69,JPY
ACC03828,CUST3718,Current,Philadelphia,12550.05,GBP
ACC03829,CUST3719,Fixed Deposit,San Antonio,94254.04,INR
ACC03830,CUST3720,Savings,Phoenix,52064.21,USD
ACC03831,CUST3721,Savings,Phoenix,51260.02,USD
ACC03832,CUST3722,Savings,Los Angeles,7054.24,USD
ACC03833,CUST3723,Current,Los Angeles,24369.89,EUR
ACC03834,CUST3724,Fixed Deposit,New York,7140.74,USD
ACC03835,CUST3725,Fixed Deposit,San Antonio,66423.13,GBP
ACC03836,CUST3726,Current,San Diego,62528.03,JPY
ACC03837,CUST3727,Current,San Antonio,55827.97,USD
ACC03838,CUST3728,Current,Houston,75982.77,USD
ACC03839,CUST3307,Fixed Deposit,Houston,67786.09,GBP
ACC03840,CUST3729,Fixed Deposit,New York,30523.05,INR
ACC03841,CUST3730,Recurring Deposit,Philadelphia,85453.61,GBP
ACC03842,CUST3731,Current,San Diego,49768.83,USD
ACC03843,CUST3732,Recurring Deposit,Los Angeles,30948.43,USD
ACC03844,CUST3733,Fixed Deposit,Phoenix,4380.92,EUR
ACC03845,CUST3734,Recurring Deposit,San Diego,73911.68,INR
ACC03846,CUST3735,Recurring Deposit,San Antonio,77145.91,GBP
ACC03847,CUST3736,Savings,San Antonio,86525.55,JPY
ACC03848,CUST3737,Recurring Deposit,Houston,30866.53,EUR
ACC03849,CUST3738,Recurring Deposit,San Diego,1121.49,INR
ACC03850,CUST3739,Current,Los Angeles,26710.03,USD
ACC03851,CUST3740,Savings,Philadelphia,85480.53,GBP
ACC03852,CUST3741,Current,Los Angeles,76614.24,USD
ACC03853,CUST3742,Savings,Phoenix,15519.96,JPY
